year,leaid,lea_name,state_name,state_leaid,city_location,urban_centric_locale,agency_type,enrollment,english_language_learners,est_population_total,est_population_5_17_poverty,est_population_5_17_poverty_pct,rev_total,rev_fed_total,rev_state_total,rev_local_total,rev_local_prop_tax,exp_total,exp_current_elsec_total,exp_current_instruction_total,exp_current_supp_serve_total,exp_current_pupils,exp_current_instruc_staff,exp_current_general_admin,exp_current_sch_admin,exp_current_operation_plant,exp_current_student_transport,exp_current_bco,exp_current_supp_serv_nonspec,exp_current_other,exp_current_food_serv,exp_current_enterprise,exp_current_other_elsec,exp_nonelsec,exp_nonelsec_community_serv,exp_nonelsec_adult_education,exp_nonelsec_other,exp_textbooks,exp_utilities_energy,exp_tech_supplies_services,exp_tech_equipment,outlay_capital_total,outlay_capital_construction,outlay_capital_land_structures,outlay_capital_instruc_equip,outlay_capital_other_equip,outlay_capital_nonspec_equip,salaries_total,salaries_instruction,benefits_employee_total,cohort_num,grad_rate_high,grad_rate_low,grad_rate_midpt
2015,1700001,River Ridge CUSD 210,Illinois,08-043-2100-26,Hanover,"Rural, distant",Regular local school district,536,5,3621,64,0.127237,9768000,607000,2048000,7113000,6481000,9946000,8154000,5161000,2727000,401000,253000,452000,386000,630000,373000,232000,0,266000,266000,0,0,1000,1000,0,0,0,0,0,0,1394000,1271000,0,32000,91000,0,4592000,3244000,2672000,43,100,90,95
2015,1700002,Casey-Westfield CUSD 4C,Illinois,11-012-004C-26,Casey,"Town, distant",Regular local school district,941,3,5948,184,0.182178,10919000,835000,6109000,3975000,3292000,10543000,9942000,5446000,4052000,401000,282000,796000,532000,1155000,734000,152000,0,444000,444000,0,0,0,0,0,0,0,0,0,0,373000,266000,0,73000,34000,0,5282000,3303000,3045000,78,89,85,87
2015,1700003,Blue Ridge CUSD 18,Illinois,17-020-0180-26,Farmer City,"Rural, distant",Regular local school district,782,Missing/not reported,5115,98,0.123737,11906000,512000,3382000,8012000,7295000,11325000,9960000,5482000,4200000,319000,580000,515000,701000,1146000,852000,87000,0,278000,278000,0,0,20000,20000,0,0,0,0,0,0,263000,152000,0,24000,87000,0,4927000,3202000,3599000,64,94,90,92
2015,1700004,Norris City-Omaha-Enfield CUSD 3,Illinois,20-097-0030-26,Norris City,"Rural, remote",Regular local school district,725,Missing/not reported,4352,146,0.202778,7456000,438000,4957000,2061000,1544000,7571000,6753000,4016000,2463000,317000,0,335000,464000,577000,531000,239000,0,274000,274000,0,0,0,0,0,0,0,0,0,0,584000,149000,0,0,435000,0,3352000,2192000,2437000,53,100,90,95
2015,1700005,Prairie Central CUSD 8,Illinois,17-053-0080-26,Fairbury,"Rural, distant",Regular local school district,2050,8,10834,278,0.137284,28478000,1301000,12885000,14292000,11934000,28113000,25854000,16796000,8055000,752000,1004000,919000,1729000,1384000,1677000,590000,0,1003000,1003000,0,0,0,0,0,0,0,0,0,0,855000,722000,0,40000,93000,0,13916000,10162000,8417000,143,94,90,92
2015,1700006,IDJJ Sch Dist 428,Illinois,60-105-4280-30,Chicago,"Rural, distant",State-operated agency,347,3,,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,197,54,50,52
2015,1700007,Eastland CUSD 308,Illinois,08-008-3080-26,Lanark,"Rural, distant",Regular local school district,632,Missing/not reported,4056,87,0.145973,10108000,503000,2100000,7505000,7024000,8723000,7694000,4526000,2825000,192000,212000,427000,378000,935000,485000,196000,0,343000,343000,0,0,95000,95000,0,0,0,0,0,0,373000,170000,0,102000,101000,0,4154000,2784000,2379000,52,100,90,95
2015,1700009,Pinckneyville SD 50,Illinois,30-073-0500-02,Pinckneyville,"Town, distant",Regular local school district,534,Missing/not reported,6140,164,0.258268,4699000,456000,2557000,1686000,1259000,4990000,4782000,2614000,1976000,213000,15000,387000,378000,554000,367000,62000,0,192000,192000,0,0,3000,3000,0,0,0,0,0,0,84000,77000,0,4000,3000,0,2670000,1833000,1069000,,,,
2015,1700010,Beach Park CCSD 3,Illinois,34-049-0030-04,Beach Park,"Suburb, large",Regular local school district,2356,341,20323,376,0.146417,42305000,2184000,20671000,19450000,19114000,37647000,35384000,23231000,10876000,2675000,691000,1624000,1403000,1823000,1904000,756000,0,1277000,1277000,0,0,24000,24000,0,0,0,0,0,0,154000,7000,0,139000,8000,0,15202000,11979000,14770000,,,,
2015,1700012,Quincy Area Voc Ctr,Illinois,01-001-1720-41,Quincy,"Town, remote",Regional education service agency,,,,,,1987000,101000,428000,1458000,Not applicable,1996000,1849000,1356000,493000,17000,45000,9000,283000,139000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147000,0,0,147000,0,0,1155000,896000,203000,,,,
2015,1700014,Goreville CUD 1,Illinois,21-044-0010-26,Goreville,"Rural, distant",Regular local school district,620,Missing/not reported,3800,67,0.116319,6998000,266000,3688000,3044000,2428000,6853000,6324000,4197000,1924000,139000,100000,669000,285000,329000,277000,125000,0,203000,203000,0,0,0,0,0,0,0,0,0,0,63000,10000,0,53000,0,0,3030000,2256000,2124000,47,100,90,95
2015,1700015,Joppa-Maple Grove UD 38,Illinois,21-061-0380-26,Joppa,"Rural, distant",Regular local school district,283,Missing/not reported,1384,52,0.200772,4222000,424000,1198000,2600000,1815000,3934000,3781000,2225000,1364000,127000,22000,264000,195000,377000,228000,151000,0,192000,192000,0,0,0,0,0,0,0,0,0,0,56000,34000,0,10000,12000,0,1947000,1417000,1065000,13,100,50,75
2015,1700017,Okaw Area Vocational Center,Illinois,03-026-2030-41,Vandalia,"Town, remote",Regional education service agency,,,,,,1133000,0,470000,663000,Not applicable,998000,364000,357000,7000,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2015,1700018,Boone County Spec Educ Coop,Illinois,04-004-1000-61,Belvidere,"Suburb, large",Regional education service agency,,,,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,
2015,1700023,Eastern IL Area of Spec Educ,Illinois,11-015-8010-60,Charleston,"Town, distant",Regional education service agency,,,,,,17569000,7314000,5690000,4565000,Not applicable,17855000,15673000,7960000,7563000,3698000,1166000,1051000,0,853000,344000,451000,0,150000,150000,0,0,136000,136000,0,0,0,0,0,0,22000,0,0,1000,21000,0,9173000,5134000,4511000,,,,
2015,1700024,A E R O  Spec Educ Coop,Illinois,07-016-8060-60,Burbank,"Suburb, large",Regional education service agency,,,,,,31210000,5898000,7306000,18006000,Not applicable,31830000,27496000,16003000,11445000,6325000,253000,1949000,945000,805000,456000,712000,0,48000,48000,0,0,0,0,0,0,0,0,0,0,604000,235000,0,22000,347000,0,15371000,9460000,9504000,,,,
2015,1700029,Speed SEJA #802,Illinois,07-016-8020-60,Chicago Heights,"Suburb, large",Regional education service agency,,,,,,24888000,4607000,3550000,16731000,Not applicable,25631000,18006000,9153000,8503000,2692000,759000,1242000,1861000,1269000,24000,656000,0,350000,350000,0,0,96000,96000,0,0,0,0,0,0,754000,650000,0,56000,48000,0,10320000,6237000,4677000,,,,
2015,1700030,Proviso Area Exceptional Child,Illinois,06-016-8030-60,Maywood,"Suburb, large",Regional education service agency,,,,,,33226000,4275000,8945000,20006000,Not applicable,34503000,32861000,14743000,17943000,7743000,303000,1689000,1458000,1046000,5036000,668000,0,175000,175000,0,0,0,0,0,0,0,0,0,0,173000,94000,0,46000,33000,0,13802000,8492000,8842000,,,,
2015,1700031,Northern Suburban Spec Ed Dist,Illinois,34-049-8040-60,Highland Park,"Suburb, large",Regional education service agency,,,,,,52076000,9987000,10847000,31242000,Not applicable,52982000,44844000,22862000,21845000,11942000,1449000,1492000,3079000,1155000,425000,2303000,0,137000,137000,0,0,135000,135000,0,0,0,0,0,0,522000,0,0,128000,394000,0,24775000,12389000,16127000,,,,
2015,1700032,NW Suburban Spec Educ Org,Illinois,05-016-8050-60,Mt Prospect,"City, small",Regional education service agency,,,,,,52111000,10725000,8364000,33022000,Not applicable,52021000,49811000,36528000,13120000,597000,3677000,2615000,0,1525000,3171000,1535000,0,163000,163000,0,0,0,0,0,0,0,0,0,0,1513000,0,0,150000,1363000,0,20769000,15465000,13293000,,,,
2015,1700036,Bloomington Area Career Center,Illinois,17-064-0870-41,Bloomington,"City, small",Regional education service agency,,,,,,2229000,79000,1006000,1144000,Not applicable,2068000,1723000,1317000,406000,66000,23000,317000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29000,0,0,29000,0,0,1400000,1136000,235000,,,,
2015,1700037,Technology Center of DuPage,Illinois,19-022-5020-40,Addison,"Suburb, large",Regional education service agency,,,,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,
2015,1700039,Philip J Rock Center and School,Illinois,19-022-0200-63,Glen Ellyn,"Suburb, large",Regional education service agency,,,,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,
2015,1700041,Gibson City-Melvin-Sibley CUSD 5,Illinois,09-027-0050-26,Gibson City,"Town, distant",Regular local school district,1045,3,5944,196,0.183865,14920000,564000,5847000,8509000,6833000,14364000,13178000,7807000,4899000,413000,328000,1364000,948000,1213000,442000,191000,0,472000,472000,0,0,14000,14000,0,0,0,0,0,0,432000,291000,0,42000,99000,0,6851000,4606000,4414000,75,89,85,87
2015,1700044,Farmington Central CUSD 265,Illinois,48-072-2650-26,Farmington,"Rural, distant",Regular local school district,1432,Missing/not reported,8056,184,0.136803,17008000,806000,6687000,9515000,8303000,14707000,12918000,6610000,5565000,297000,245000,970000,809000,1211000,1421000,612000,0,743000,743000,0,0,3000,3000,0,0,0,0,0,0,251000,33000,0,40000,178000,0,6566000,4535000,3028000,102,100,95,97
2015,1700045,Gallatin CUSD 7,Illinois,20-030-0070-26,Junction,"Rural, distant",Regular local school district,781,4,4969,178,0.240216,8801000,657000,5232000,2912000,2371000,8471000,8258000,4893000,2889000,301000,176000,427000,440000,766000,536000,243000,0,476000,476000,0,0,0,0,0,0,0,0,0,0,56000,25000,0,4000,27000,0,3943000,2734000,3076000,41,100,90,95
2015,1700048,Franklin-Jefferson Co Sp Ed Dist,Illinois,13-041-8010-60,Benton,"Town, distant",Regional education service agency,,,,,,6718000,3101000,1260000,2357000,Not applicable,6285000,5617000,1377000,4240000,2194000,314000,1525000,0,69000,0,138000,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,3000,9000,0,3347000,779000,1638000,,,,
2015,1700051,Iroquois Special Education,Illinois,32-038-8010-60,Crescent City,"Rural, distant",Regional education service agency,,,,,,7747000,967000,2202000,4578000,Not applicable,7747000,7642000,5043000,2572000,956000,69000,621000,181000,118000,568000,59000,0,27000,27000,0,0,0,0,0,0,0,0,0,0,86000,24000,0,6000,56000,0,4005000,2836000,2601000,,,,
2015,1700052,Tri-County Sp Ed Jnt Agreement,Illinois,30-039-1860-61,Murphysboro,"Town, distant",Regional education service agency,,,,,,13878000,4470000,3093000,6315000,Not applicable,13866000,12821000,6433000,6054000,2467000,147000,2221000,0,861000,55000,303000,0,334000,334000,0,0,0,0,0,0,0,0,0,0,19000,0,0,1000,18000,0,7106000,3908000,4060000,,,,
2015,1700053,Fox Valley Career Center,Illinois,31-045-3020-41,Maple Park,"Rural, fringe",Regional education service agency,,,,,,3992000,0,548000,3444000,Not applicable,4239000,4017000,3211000,806000,95000,10000,0,413000,260000,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,124000,0,0,124000,0,0,2517000,2029000,531000,,,,
2015,1700054,Mid-Valley Special Ed Coop,Illinois,31-045-3030-61,St Charles,"Suburb, large",Regional education service agency,,,,,,18574000,190000,3035000,15349000,Not applicable,18632000,12097000,7827000,4270000,1712000,464000,1196000,439000,149000,0,310000,0,0,0,0,0,0,0,0,0,0,0,0,0,176000,98000,0,75000,3000,0,6579000,4571000,4101000,,,,
2015,1700056,Kankakee Area Spec Educ Coop,Illinois,32-046-8500-60,Kankakee,"Suburb, small",Regional education service agency,,,,,,3393000,365000,509000,2519000,Not applicable,3480000,2049000,853000,1188000,466000,19000,295000,42000,190000,0,176000,0,8000,8000,0,0,0,0,0,0,0,0,0,0,4000,0,0,2000,2000,0,1137000,561000,550000,,,,
2015,1700057,Galesburg Area Voc Ctr,Illinois,33-048-2050-41,Galesburg,"Town, distant",Regional education service agency,,,,,,593000,55000,70000,468000,Not applicable,677000,601000,360000,241000,24000,42000,0,135000,36000,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,9000,0,0,455000,300000,83000,,,,
2015,1700059,Spec Educ Dist Lake County/Sedol,Illinois,34-049-8250-60,Grayslake,"Suburb, large",Regional education service agency,,,,,,75526000,9840000,18184000,47502000,Not applicable,71285000,60742000,30083000,30477000,18538000,828000,2135000,3447000,2788000,1060000,1681000,0,182000,182000,0,0,0,0,0,0,0,0,0,0,924000,691000,0,73000,160000,0,33600000,17961000,22223000,,,,
2015,1700064,Livingston Area Career Cntr,Illinois,17-053-0900-41,Pontiac,"Town, distant",Regional education service agency,,,,,,1531000,0,381000,1150000,Not applicable,1552000,1524000,1060000,464000,154000,0,121000,0,189000,0,0,0,0,0,0,0,6000,0,6000,0,0,0,0,0,22000,0,0,22000,0,0,1112000,911000,125000,,,,
2015,1700065,Saunemin CCSD 438,Illinois,17-053-4380-04,Saunemin,"Rural, distant",Regular local school district,125,Missing/not reported,959,23,0.179688,2470000,103000,1061000,1306000,882000,2227000,1893000,1083000,739000,30000,6000,272000,49000,179000,128000,75000,0,71000,71000,0,0,31000,31000,0,0,0,0,0,0,242000,202000,0,20000,20000,0,939000,643000,528000,,,,
2015,1700067,Lincolnland Technical Ed Ctr,Illinois,17-054-4040-41,Lincoln,"Town, distant",Regional education service agency,,,,,,385000,0,119000,266000,Not applicable,364000,364000,305000,59000,0,0,42000,0,5000,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222000,178000,31000,,,,
2015,1700068,Heartland Technical Academy,Illinois,39-055-0610-41,Decatur,"City, small",Regional education service agency,,,,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,
2015,1700069,Macon-Piatt Spec Educ Jnt Agr,Illinois,39-055-0610-61,Decatur,"City, small",Regional education service agency,,,,,,29047000,6330000,7314000,15403000,Not applicable,29294000,28993000,21339000,7654000,4710000,393000,2079000,103000,208000,10000,151000,0,0,0,0,0,124000,124000,0,0,0,0,0,0,58000,0,0,41000,17000,0,17095000,12577000,11015000,,,,
2015,1700072,Collinsville Area Career Ctr,Illinois,41-057-0100-41,Collinsville,"Suburb, large",Regional education service agency,,,,,,955000,0,0,955000,Not applicable,1020000,977000,608000,369000,0,25000,9000,176000,131000,25000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,43000,0,0,43000,0,0,697000,499000,111000,,,,
2015,1700074,Kaskaskia Spec Educ District,Illinois,13-058-8010-60,Centralia,"Town, remote",Regional education service agency,,,,,,10252000,3640000,2930000,3682000,Not applicable,10182000,8745000,2756000,5908000,3852000,297000,485000,518000,444000,24000,288000,0,81000,81000,0,0,0,0,0,0,0,0,0,0,12000,0,0,7000,5000,0,4907000,1630000,2891000,,,,
2015,1700077,Marengo-Union E Cons D 165,Illinois,44-063-1650-03,Marengo,"Town, fringe",Regular local school district,1036,57,10479,145,0.117886,13039000,750000,4386000,7903000,6834000,13060000,11251000,5776000,5052000,1035000,318000,645000,567000,1159000,668000,660000,0,423000,423000,0,0,29000,29000,0,0,0,0,0,0,1403000,1308000,0,36000,59000,0,5887000,3501000,3507000,,,,
2015,1700080,Four Rivers Spec Educ Dist,Illinois,01-069-8010-60,Jacksonville,"Town, distant",Regional education service agency,,,,,,7338000,3628000,1238000,2472000,Not applicable,7308000,7128000,2581000,4515000,2415000,345000,516000,176000,209000,0,854000,0,32000,32000,0,0,0,0,0,0,0,0,0,0,60000,0,0,0,60000,0,4252000,1633000,2096000,,,,
2015,1700081,Ogle Co Education Cooperative,Illinois,47-071-8010-60,Byron,"Rural, distant",Regional education service agency,,,,,,8270000,1715000,2111000,4444000,Not applicable,8465000,6956000,2435000,4482000,2836000,111000,953000,296000,105000,10000,171000,0,39000,39000,0,0,0,0,0,0,0,0,0,0,231000,222000,0,9000,0,0,3807000,1387000,2658000,,,,
2015,1700083,United Twp Area Career Ctr,Illinois,49-081-0300-41,East Moline,"Suburb, large",Regional education service agency,,,,,,2747000,0,674000,2073000,Not applicable,3113000,2937000,2592000,345000,0,0,0,0,234000,111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000,0,0,125000,0,0,1822000,1812000,441000,,,,
2015,1700084,Black Hawk Area Sp Ed District,Illinois,49-081-8650-60,East Moline,"Suburb, large",Regional education service agency,,,,,,14209000,1787000,2172000,10250000,Not applicable,14761000,10600000,4105000,6312000,3455000,768000,507000,425000,326000,61000,770000,0,183000,183000,0,0,0,0,0,0,0,0,0,0,254000,125000,0,18000,111000,0,6584000,2610000,2738000,,,,
2015,1700089,Northwest Sp Ed Cooperative,Illinois,08-089-1450-61,Elizabeth,"Rural, distant",Regional education service agency,,,,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,
2015,1700091,Tazewell-Mason Cntys Sp Ed Assoc,Illinois,53-090-3090-61,Pekin,"Suburb, large",Regional education service agency,,,,,,9511000,2476000,856000,6179000,Not applicable,9629000,4535000,1505000,2971000,1756000,312000,576000,0,226000,16000,85000,0,59000,59000,0,0,0,0,0,0,0,0,0,0,54000,30000,0,1000,23000,0,2811000,1057000,1232000,,,,
2015,1700092,Georgetown-Ridge Farm CUD 4,Illinois,54-092-0040-26,Georgetown,"Suburb, small",Regular local school district,1071,9,6396,272,0.224053,12840000,1204000,7809000,3827000,3251000,11800000,11207000,6690000,3929000,423000,9000,844000,853000,1020000,473000,307000,0,588000,588000,0,0,0,0,0,0,0,0,0,0,102000,0,0,0,102000,0,5235000,3459000,3867000,94,89,85,87
2015,1700097,Lincoln-Way Area Spec Ed JA Dist,Illinois,56-099-8430-60,Frankfort,"Suburb, large",Regional education service agency,,,,,,22152000,3052000,4478000,14622000,Not applicable,20108000,16826000,6654000,10172000,2809000,194000,1157000,426000,330000,4837000,419000,0,0,0,0,0,0,0,0,0,0,0,0,0,59000,5000,0,25000,29000,0,8154000,3609000,6343000,,,,
2015,1700098,Dept of Human Services,Illinois,65-108-9000-80,Springfield,"Town, distant",State-operated agency,Missing/not reported,Missing/not reported,,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,
2015,1700099,ISU  Laboratory Schools,Illinois,65-108-9010-80,Normal,"Suburb, midsize",State-operated agency,1025,Missing/not reported,,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,
2015,1700100,University of Ill Lab School,Illinois,65-108-9020-80,Urbana,"City, small",State-operated agency,324,Missing/not reported,,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,
2015,1700101,Il Mathematics & Science Academy,Illinois,65-108-9030-80,Aurora,"Suburb, large",State-operated agency,649,Missing/not reported,,,,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,,,,
2015,1700102,Brussels CUSD 42,Illinois,40-007-0420-26,Brussels,"Rural, distant",Regular local school district,130,Missing/not reported,1278,22,0.118919,2045000,73000,771000,1201000,1051000,1983000,1826000,968000,731000,52000,7000,140000,113000,243000,143000,33000,0,127000,127000,0,0,9000,9000,0,0,0,0,0,0,37000,25000,0,12000,0,0,976000,627000,434000,15,100,50,75
2015,1700103,New Holland-Middletown ED 88,Illinois,17-054-0880-02,Middletown,"Rural, distant",Regular local school district,110,Missing/not reported,1121,19,0.159664,1831000,146000,444000,1241000,1112000,1512000,1319000,798000,422000,8000,12000,137000,0,117000,127000,21000,0,99000,99000,0,0,1000,1000,0,0,0,0,0,0,99000,97000,0,0,2000,0,636000,457000,362000,,,,
2015,1700105,A-C Central CUSD 262,Illinois,01-009-2620-26,Ashland,"Rural, distant",Regular local school district,479,3,2467,41,0.100245,5901000,347000,2573000,2981000,2563000,5670000,5013000,2502000,2305000,47000,76000,840000,289000,386000,382000,285000,0,206000,206000,0,0,4000,4000,0,0,0,0,0,0,176000,9000,0,35000,132000,0,2637000,1494000,1461000,34,100,90,95
2015,1700106,Heritage CUSD 8,Illinois,09-010-0080-26,Homer,"Rural, distant",Regular local school district,474,3,3192,66,0.110738,6914000,291000,1613000,5010000,4376000,6378000,5689000,2948000,2547000,179000,92000,841000,382000,555000,309000,189000,0,194000,194000,0,0,0,0,0,0,0,0,0,0,370000,350000,0,16000,4000,0,3327000,1964000,1483000,35,100,90,95
2015,1700109,Ridgeview CUSD 19,Illinois,17-064-0190-26,Colfax,"Rural, distant",Regular local school district,609,3,3587,93,0.152961,9147000,460000,2490000,6197000,5767000,8319000,7617000,4502000,2775000,285000,201000,411000,481000,583000,535000,279000,0,340000,340000,0,0,0,0,0,0,0,0,0,0,255000,213000,0,15000,27000,0,4096000,2840000,2353000,48,100,90,95
2015,1700110,North Chicago SD 187,Illinois,34-049-1870-26,North Chicago,"Suburb, large",Regular local school district,3676,893,30303,1047,0.262735,61370000,10989000,34433000,15948000,13643000,57543000,47165000,25427000,20567000,2773000,2623000,1900000,2646000,3595000,3555000,3475000,0,1171000,1171000,0,0,540000,540000,0,0,0,0,0,0,1861000,796000,0,414000,651000,0,21268000,15479000,8189000,190,64,60,62
2015,1700112,Streator ESD 44,Illinois,35-050-0440-02,Streator,"Town, distant",Regular local school district,1767,129,16513,468,0.243623,21280000,2191000,13096000,5993000,5024000,20371000,19018000,12063000,6052000,525000,483000,1606000,879000,1185000,1094000,280000,0,903000,903000,0,0,43000,0,43000,0,0,0,0,0,133000,13000,0,112000,8000,0,9139000,6533000,6675000,,,,
2015,1700113,Illini Central CUSD 189,Illinois,53-060-1890-26,Mason City,"Rural, distant",Regular local school district,761,Missing/not reported,4571,152,0.201058,10508000,749000,4549000,5210000,4458000,11079000,9517000,6168000,2928000,417000,125000,477000,557000,693000,527000,132000,0,421000,421000,0,0,31000,31000,0,0,0,0,0,0,1175000,742000,0,138000,295000,0,4914000,3463000,3293000,58,100,90,95
2015,1700114,South Central CUD 401,Illinois,13-058-4010-26,Kinmundy,"Rural, remote",Regular local school district,649,3,4356,217,0.303073,7340000,727000,3886000,2727000,2293000,11600000,6888000,4210000,2314000,159000,11000,409000,459000,525000,541000,210000,0,364000,364000,0,0,0,0,0,0,0,0,0,0,4354000,4246000,0,25000,83000,0,3861000,2670000,2069000,49,100,90,95
2015,1700115,Henry-Senachwine CUSD 5,Illinois,35-059-0050-26,Henry,"Rural, distant",Regular local school district,600,Missing/not reported,3786,98,0.178182,8631000,324000,2830000,5477000,4360000,8964000,8215000,4667000,3244000,386000,383000,629000,461000,625000,568000,192000,0,304000,304000,0,0,1000,1000,0,0,0,0,0,0,400000,198000,0,49000,153000,0,4721000,3113000,2421000,38,79,70,74
2015,1700116,Sangamon Area Spec Ed Dist,Illinois,51-084-0100-61,Springfield,"City, midsize",Regional education service agency,,,,,,17046000,2825000,5096000,9125000,Not applicable,16916000,15754000,9410000,6344000,4217000,196000,1267000,0,209000,0,455000,0,0,0,0,0,0,0,0,0,0,0,0,0,41000,9000,0,1000,31000,0,8112000,4709000,6112000,,,,
2015,1700118,Williamson Co Spec Educ District,Illinois,21-100-8010-60,Marion,"City, small",Regional education service agency,,,,,,23238000,3535000,11098000,8605000,Not applicable,23358000,22726000,15779000,6947000,3350000,671000,927000,92000,163000,1529000,215000,0,0,0,0,0,353000,353000,0,0,0,0,0,0,31000,0,0,7000,24000,0,11475000,8573000,9227000,,,,
2015,1700119,North Shore SD 112,Illinois,34-049-1120-02,Highland Park,"Suburb, large",Regular local school district,4309,631,35430,445,0.096258,95453000,2854000,24302000,68297000,66282000,87205000,82983000,51590000,31035000,7431000,4765000,1894000,4711000,6820000,2874000,2540000,0,358000,358000,0,0,38000,38000,0,0,0,0,0,0,1970000,1463000,0,40000,467000,0,43168000,31218000,28276000,,,,
