year,ncessch,school_name,state_name,lea_name,zip_location,urban_centric_locale,school_level,school_type,charter,enrollment,read_test_num_valid,read_test_pct_prof_low,read_test_pct_prof_high,read_test_pct_prof_midpt,math_test_num_valid,math_test_pct_prof_low,math_test_pct_prof_high,math_test_pct_prof_midpt,students_susp_in_sch,students_susp_out_sch_single,students_susp_out_sch_multiple,expulsions_no_ed_serv,expulsions_with_ed_serv,expulsions_zero_tolerance,students_corporal_punish,students_arrested,students_referred_law_enforce,transfers_alt_sch_disc,days_suspended,suspensions_instances_preschool,suspensions_instances,corpinstances_preschool,corpinstances,salaries_teachers,cohort_num,grad_rate_high,grad_rate_low,grad_rate_midpt,allegations_harass_sex,allegations_harass_race,allegations_harass_disability,allegations_harass_orientation,allegations_harass_religion,students_disc_harass_dis,students_disc_harass_race,students_disc_harass_sex,students_report_harass_dis,students_report_harass_race,students_report_harass_sex,enrl_biology,enrl_chemistry,enrl_advanced_math,enrl_calculus,enrl_algebra2,enrl_physics,enrl_geometry,instances_mech_restraint,instances_phys_restraint,instances_seclusion,students_mech_restraint,students_phys_restraint,students_seclusion,students_SAT_ACT
2015,360015205941,EXPEDITIONARY LEARNING SCHOOL FOR COMMUNITY LEADERS,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #21,11214,"City, large",High,Regular school,No,282,63,95,100,97.5,60,90,100,95,20,4,0,0,0,0,Missing/not reported,Missing/not reported,0,0,,,,,,,67,84,80,82,4,0,1,0,0,0,0,2,2,0,6,,,,,,,,,0,0,,0,0,61
2015,360015205942,LIBERATION DIPLOMA PLUS,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #21,11224,"City, large",High,Regular school,No,169,33,60,69,64.5,41,60,69,64.5,8,4,2,0,0,0,Missing/not reported,Missing/not reported,8,0,,,,,,,74,19,15,17,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,0,0,4
2015,360015300829,BROOKLYN COLLEGE ACADEMY,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #22,11218,"City, large",High,Regular school,No,594,143,95,100,97.5,144,95,100,97.5,9,2,0,0,0,0,Missing/not reported,Missing/not reported,0,0,,,,,,,154,100,95,97,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,0,0,151
2015,360015300871,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #22,11235,"City, large",High,Regular school,No,1048,256,99,100,99.5,258,99,100,99.5,14,10,4,0,0,0,Missing/not reported,Missing/not reported,10,0,,,,,,,252,100,99,99,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,0,0,285
2015,360015302009,JAMES MADISON HIGH SCHOOL,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #22,11229,"City, large",High,Regular school,No,3261,696,92,92,92,704,93,93,93,52,25,0,0,0,0,Missing/not reported,Missing/not reported,24,0,,,,,,,715,81,81,81,1,0,0,0,0,0,0,2,0,0,2,,,,,,,,,0,0,,0,0,450
2015,360015302032,MIDWOOD HIGH SCHOOL,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #22,11210,"City, large",High,Regular school,No,4003,1026,96,96,96,1032,97,97,97,68,14,0,0,2,0,Missing/not reported,Missing/not reported,4,0,,,,,,,808,91,91,91,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,0,0,,0,0,880
2015,360015302873,SHEEPSHEAD BAY HIGH SCHOOL,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #22,11235,"City, large",High,Regular school,No,236,136,80,84,82,145,80,84,82,2,4,0,0,0,0,Missing/not reported,Missing/not reported,0,0,,,,,,,270,54,54,54,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,0,0,,0,0,10
2015,360015306423,PROFESSIONAL PATHWAYS HIGH SCHOOL,New York,NEW YORK CITY GEOGRAPHIC DISTRICT #22,11235,"City, large",High,Regular school,No,191,58,80,89,84.5,65,80,84,82,19,2,0,0,0,0,Missing/not reported,Missing/not reported,2,0,,,,,,,93,29,25,27,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,,0,0,6
2015,360016305923,INTERNATIONAL LEADERSHIP CHARTER SCHOOL,New York,INTERNATIONAL LEADERSHIP CHARTER SCHOOL,10463,"City, large",High,Regular school,Yes,350,51,90,100,95,53,90,100,95,2,6,6,0,0,0,Missing/not reported,0,0,0,20,-2,6,-1,-1,897183,60,100,90,95,0,0,0,0,0,0,0,0,0,0,0,120,144,,67,145,68,,0,0,0,0,0,0,61
2015,360094505946,GREEN TECH HIGH CHARTER SCHOOL,New York,GREEN TECH HIGH CHARTER SCHOOL,12210,"City, small",High,Regular school,Yes,349,63,90,94,92,63,95,100,97.5,74,74,29,4,0,0,Missing/not reported,0,0,0,462,-2,142,-1,-1,1892027,60,89,80,84,0,0,0,0,0,0,0,0,0,0,0,147,38,13,,31,18,50,0,0,0,0,0,0,45
2015,360094806058,NORTHSIDE CHARTER HIGH SCHOOL,New York,NORTHSIDE CHARTER HIGH SCHOOL,11222,"City, large",High,Regular school,Yes,392,80,85,89,87,81,85,89,87,0,51,11,0,4,2,Missing/not reported,0,0,0,189,-2,77,-1,-1,2316529,93,79,75,77,0,0,0,0,0,0,0,0,0,0,0,104,93,16,8,73,,86,0,0,0,0,0,0,117
2015,360095005995,ROCHESTER ACADEMY CHARTER SCHOOL,New York,ROCHESTER ACADEMY CHARTER SCHOOL,14611,"City, midsize",High,Regular school,Yes,370,41,80,89,84.5,41,90,100,95,12,12,6,0,0,0,Missing/not reported,0,0,0,102,-2,38,-1,-1,1774663,41,100,90,95,0,1,0,0,0,0,0,0,0,2,0,13,28,6,,46,16,47,0,0,4,0,0,27,37
2015,360095906073,NYC CHARTER HS - AECI,New York,NYC CHARTER HS - AECI,10454,"City, large",High,Regular school,Yes,421,77,95,100,97.5,77,95,100,97.5,0,19,4,0,0,0,Missing/not reported,0,0,0,67,-2,27,-1,-1,1719028,96,89,85,87,1,0,0,0,0,0,0,2,0,0,2,154,92,17,,71,,86,0,0,0,0,0,0,134
