year,leaid,lea_name,state_name,state_leaid,city_location,urban_centric_locale,agency_type,enrollment,english_language_learners,est_population_total,est_population_5_17_poverty,est_population_5_17_poverty_pct,rev_total,rev_fed_total,rev_state_total,rev_local_total,rev_local_prop_tax,exp_total,exp_current_elsec_total,exp_current_instruction_total,exp_current_supp_serve_total,exp_current_pupils,exp_current_instruc_staff,exp_current_general_admin,exp_current_sch_admin,exp_current_operation_plant,exp_current_student_transport,exp_current_bco,exp_current_supp_serv_nonspec,exp_current_other,exp_current_food_serv,exp_current_enterprise,exp_current_other_elsec,exp_nonelsec,exp_nonelsec_community_serv,exp_nonelsec_adult_education,exp_nonelsec_other,exp_textbooks,exp_utilities_energy,exp_tech_supplies_services,exp_tech_equipment,outlay_capital_total,outlay_capital_construction,outlay_capital_land_structures,outlay_capital_instruc_equip,outlay_capital_other_equip,outlay_capital_nonspec_equip,salaries_total,salaries_instruction,benefits_employee_total,cohort_num,grad_rate_high,grad_rate_low,grad_rate_midpt
2015,2200264,Algiers Technology Academy,Louisiana,W67,New Orleans,"City, large",Charter agency,237,20,,,,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Not applicable,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,48,59,50,54
2015,2200265,G. W. Carver Collegiate Academy,Louisiana,WJ2,New Orleans,"City, large",Charter agency,428,20,,,,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Not applicable,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,90,64,60,62
2015,2200266,Lawrence D. Crocker College Prep,Louisiana,WE3,New Orleans,"City, large",Charter agency,480,21,,,,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Not applicable,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,,,,
2015,2200267,Fannie C. Williams Charter School,Louisiana,WAE,New Orleans,"City, large",Charter agency,600,8,,,,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Not applicable,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,Missing/not reported,,,,
2015,2200268,Advantage Charter Academy,Louisiana,W1B,Baker,"Suburb, large",Charter agency,475,Missing/not reported,,,,5923000,542000,2579000,2802000,Not applicable,5909000,5859000,2452000,3098000,144000,293000,169000,594000,1453000,18000,427000,0,309000,309000,0,0,0,0,0,0,72000,56000,16000,0,50000,16000,0,32000,2000,0,2077000,1552000,560000,,,,
2015,2200269,Baton Rouge Charter Academy at Mid-City,Louisiana,W3A,Baton Rouge,"City, midsize",Charter agency,654,Missing/not reported,,,,7980000,771000,2686000,4523000,Not applicable,7869000,6584000,3862000,2401000,111000,550000,713000,392000,535000,0,100000,0,321000,321000,0,0,0,0,0,0,143000,139000,6000,188000,239000,0,0,233000,6000,0,3260000,2791000,419000,,,,
2015,2200270,Bossier Parish,Louisiana,8,Benton,"City, small",Regular local school district,22036,745,125175,4351,0.195068,247858000,18419000,121472000,107967000,56142000,267427000,225323000,129554000,84476000,12570000,14578000,4784000,13677000,21198000,14034000,3635000,0,11293000,11136000,0,157000,50000,50000,0,0,1280000,3352000,1373000,831000,36370000,28954000,3885000,486000,3045000,0,125322000,79872000,73086000,1312,83,83,83
2015,2200300,Caddo Parish,Louisiana,9,Shreveport,"City, midsize",Regular local school district,40356,570,251460,13958,0.326671,484579000,51616000,217214000,215749000,129523000,475821000,448291000,252687000,176374000,30257000,26013000,9032000,29947000,46771000,23142000,11212000,0,19230000,19230000,0,0,985000,693000,292000,0,2337000,8359000,3264000,1441000,17964000,13600000,1770000,1134000,1460000,0,242059000,148071000,140785000,2610,74,74,74
2015,2200330,Calcasieu Parish,Louisiana,10,Lake Charles,"City, small",Regular local school district,32208,557,198788,9135,0.254663,424551000,45575000,157831000,221145000,56282000,395309000,366547000,215395000,137475000,23223000,26230000,5683000,21800000,35904000,16187000,8448000,0,13677000,13358000,76000,243000,37000,37000,0,0,7124000,7038000,7678000,127000,12192000,8812000,3000,56000,3321000,0,211010000,138474000,91582000,2026,80,80,80
2015,2200360,Caldwell Parish,Louisiana,11,Columbia,"Rural, remote",Regular local school district,1535,3,9993,532,0.313125,21658000,2815000,12666000,6177000,3539000,20376000,19760000,11344000,6945000,782000,1390000,672000,1109000,1295000,1178000,519000,0,1471000,1471000,0,0,0,0,0,0,3000,320000,149000,0,112000,2000,51000,7000,52000,0,10956000,7134000,5857000,76,100,95,97
2015,2200390,Cameron Parish,Louisiana,12,Cameron,"Rural, distant",Regular local school district,1314,11,6817,191,0.156814,29967000,5273000,4365000,20329000,10139000,28145000,24049000,12631000,10407000,1261000,1005000,1091000,1518000,3837000,1138000,557000,0,1011000,1010000,0,1000,27000,27000,0,0,89000,728000,295000,0,3805000,3751000,0,0,54000,0,11831000,7476000,6601000,102,89,85,87
2015,2200420,Catahoula Parish,Louisiana,13,Harrisonburg,"Rural, remote",Regular local school district,1437,Missing/not reported,10147,588,0.357013,18044000,3200000,10755000,4089000,876000,18139000,17513000,9994000,6261000,1052000,845000,518000,795000,1297000,1227000,527000,0,1258000,1258000,0,0,232000,6000,226000,0,59000,251000,455000,9000,68000,0,0,54000,14000,0,9051000,5672000,5391000,109,89,85,87
2015,2200450,Claiborne Parish,Louisiana,14,Homer,"Town, distant",Regular local school district,1695,3,16295,680,0.3188,21412000,3228000,11136000,7048000,3750000,19977000,19372000,9598000,8118000,1255000,1381000,751000,1337000,1858000,1242000,294000,0,1656000,1655000,0,1000,32000,14000,18000,0,77000,543000,246000,0,140000,4000,21000,4000,111000,0,9956000,5675000,5536000,103,89,85,87
2015,2200480,Concordia Parish,Louisiana,15,Vidalia,"Town, remote",Regular local school district,3399,35,20142,1411,0.389779,38979000,5032000,21834000,12113000,5528000,37805000,36287000,20106000,13799000,2197000,1736000,1453000,2439000,3306000,1693000,975000,0,2382000,2382000,0,0,5000,5000,0,0,180000,555000,584000,9000,386000,301000,50000,10000,25000,0,19641000,12223000,10312000,215,73,73,73
2015,2200510,DeSoto Parish,Louisiana,16,Mansfield,"Rural, distant",Regular local school district,5119,37,27052,1852,0.377266,83696000,8116000,13770000,61810000,41574000,85379000,78827000,44320000,29809000,4731000,3853000,2850000,3931000,7274000,5355000,1815000,0,4698000,4657000,0,41000,0,0,0,0,333000,1696000,1230000,0,4765000,2397000,1211000,64000,1093000,0,40360000,25608000,25583000,322,94,94,94
2015,2200540,East Baton Rouge Parish,Louisiana,17,Baton Rouge,"City, midsize",Regular local school district,41617,2910,382323,15720,0.259899,591066000,74202000,179583000,337281000,150905000,582786000,516411000,277975000,208804000,38389000,31019000,13393000,29575000,49905000,30128000,16395000,0,29632000,29529000,0,103000,865000,12000,853000,0,3728000,6875000,9539000,857000,32739000,25227000,897000,374000,6241000,0,275246000,177224000,129479000,2631,68,68,68
2015,2200570,East Carroll Parish,Louisiana,18,Lake Providence,"Town, remote",Regular local school district,1068,Missing/not reported,7307,710,0.568455,13672000,2799000,7342000,3531000,697000,12633000,12295000,5990000,5175000,726000,799000,541000,779000,1446000,495000,389000,0,1130000,1126000,0,4000,3000,3000,0,0,10000,259000,215000,0,48000,0,0,0,48000,0,6305000,3492000,3228000,59,100,90,95
2015,2200600,East Feliciana Parish,Louisiana,19,Clinton,"Rural, distant",Regular local school district,2065,8,19696,719,0.264338,22815000,3603000,12507000,6705000,3001000,20868000,20452000,10277000,8906000,762000,1429000,1008000,1500000,1795000,1553000,859000,0,1269000,1269000,0,0,2000,2000,0,0,51000,440000,274000,7000,223000,29000,0,181000,13000,0,10245000,5439000,5653000,134,79,75,77
2015,2200630,Evangeline Parish,Louisiana,20,Ville Platte,"Rural, distant",Regular local school district,6038,19,33743,1906,0.299686,59653000,8245000,36088000,15320000,6825000,59539000,58500000,33041000,21099000,3033000,2385000,1492000,3498000,4722000,4845000,1124000,0,4360000,4291000,0,69000,106000,40000,66000,0,248000,1037000,1021000,96000,697000,381000,6000,1000,309000,0,30179000,20472000,16936000,442,69,69,69
2015,2200660,Franklin Parish,Louisiana,21,Winnsboro,"Rural, distant",Regular local school district,2972,3,20410,1409,0.37167,34310000,6798000,19968000,7544000,2301000,32188000,31913000,17704000,12028000,1575000,2481000,621000,1679000,2265000,2754000,653000,0,2181000,2178000,0,3000,8000,8000,0,0,10000,506000,1191000,0,105000,0,12000,0,93000,0,16384000,10077000,9485000,182,74,70,72
2015,2200690,Grant Parish,Louisiana,22,Colfax,"Rural, distant",Regular local school district,3121,3,22343,893,0.257423,33095000,3780000,22448000,6867000,3474000,29989000,29059000,15911000,11225000,1393000,1380000,656000,1991000,2396000,2759000,650000,0,1923000,1923000,0,0,29000,15000,14000,0,159000,803000,351000,0,326000,296000,16000,7000,7000,0,15641000,10054000,8417000,210,80,80,80
2015,2200720,Iberia Parish,Louisiana,23,New Iberia,"Suburb, large",Regular local school district,13700,429,74103,4296,0.300231,146889000,19495000,77798000,49596000,19951000,150569000,131722000,76767000,45461000,6883000,5504000,2499000,6138000,13767000,8593000,2077000,0,9494000,9485000,0,9000,615000,615000,0,0,88000,3439000,780000,195000,13049000,11490000,1131000,25000,403000,0,76501000,51996000,31272000,868,75,75,75
2015,2200750,Iberville Parish,Louisiana,24,Plaquemine,"Suburb, large",Regular local school district,4861,35,33095,1470,0.283073,89774000,12148000,15980000,61646000,35547000,86452000,70835000,39394000,27221000,3180000,4159000,2178000,3880000,7862000,4281000,1681000,0,4220000,4220000,0,0,447000,18000,429000,0,375000,1303000,962000,24000,10178000,9719000,2000,134000,323000,0,36391000,23065000,17712000,308,77,77,77
2015,2200780,Jackson Parish,Louisiana,25,Jonesboro,"Rural, distant",Regular local school district,2217,Missing/not reported,15858,741,0.282393,25663000,2415000,10669000,12579000,5849000,25553000,24953000,13986000,9236000,1149000,1507000,1087000,1233000,1952000,1739000,569000,0,1731000,1728000,0,3000,7000,7000,0,0,204000,534000,406000,38000,296000,105000,95000,36000,60000,0,13839000,8841000,6803000,147,94,90,92
2015,2200810,Jefferson Davis Parish,Louisiana,27,Jennings,"Town, distant",Regular local school district,5854,19,31439,1551,0.262703,65282000,7338000,37490000,20454000,7639000,65122000,62248000,34884000,23149000,3850000,3162000,1564000,4219000,6256000,2672000,1426000,0,4215000,4183000,0,32000,17000,17000,0,0,127000,993000,965000,7000,1763000,22000,1144000,111000,486000,0,34033000,20815000,18352000,388,93,93,93
2015,2200840,Jefferson Parish,Louisiana,26,Harvey,"Suburb, large",Regular local school district,48389,7254,436275,17508,0.258146,611400000,72132000,216419000,322849000,79474000,587679000,544105000,291671000,226130000,35199000,21450000,33361000,37135000,52014000,25220000,21751000,0,26304000,26019000,0,285000,2754000,1928000,826000,0,3094000,9222000,11329000,1344000,29164000,25323000,1589000,139000,2113000,0,272470000,179112000,143683000,2876,76,76,76
2015,2200870,Lafayette Parish,Louisiana,28,Lafayette,"City, midsize",Regular local school district,29951,1516,240098,8043,0.195698,341966000,36486000,119783000,185697000,67396000,347007000,301501000,177212000,109497000,25182000,16619000,5893000,16545000,21063000,17309000,6886000,0,14792000,14782000,0,10000,723000,81000,642000,0,2426000,4413000,3592000,3380000,30888000,14922000,572000,611000,14783000,0,173346000,113432000,84365000,2175,75,75,75
2015,2200900,Lafourche Parish,Louisiana,29,Thibodaux,"City, small",Regular local school district,14719,430,98325,3212,0.189275,181940000,17109000,67151000,97680000,43478000,170464000,158466000,82304000,67344000,13840000,8001000,5874000,8844000,15705000,7678000,7402000,0,8818000,8812000,0,6000,105000,83000,22000,0,443000,3887000,3945000,428000,6983000,6331000,14000,144000,494000,0,86713000,53668000,37678000,911,84,84,84
2015,2200960,LaSalle Parish,Louisiana,30,Jena,"Town, distant",Regular local school district,2645,3,14974,508,0.193893,30315000,2804000,17098000,10413000,3390000,28520000,27721000,15569000,10080000,1124000,1505000,742000,1872000,2328000,1936000,573000,0,2072000,2070000,0,2000,32000,0,32000,0,114000,610000,427000,9000,369000,268000,37000,9000,55000,0,14650000,9440000,8222000,181,100,95,97
2015,2200990,Lincoln Parish,Louisiana,31,Ruston,"Town, distant",Regular local school district,5708,152,47774,1955,0.286867,84935000,7418000,35358000,42159000,18306000,88776000,73525000,42018000,27124000,4601000,4664000,1681000,4660000,6488000,3512000,1518000,0,4383000,4376000,0,7000,123000,123000,0,0,549000,955000,756000,317000,13406000,12338000,0,443000,625000,0,40788000,25806000,20968000,373,91,91,91
2015,2201020,Livingston Parish,Louisiana,32,Livingston,"Suburb, large",Regular local school district,25718,511,137788,4475,0.167547,257969000,21112000,162862000,73995000,17577000,254922000,232204000,141881000,77433000,14200000,8561000,4078000,14080000,19323000,12967000,4224000,0,12890000,12874000,0,16000,331000,109000,222000,0,1588000,3306000,3695000,108000,18370000,15740000,198000,125000,2307000,0,133057000,89206000,64504000,1552,83,83,83
2015,2201050,Madison Parish,Louisiana,33,Tallulah,"Town, remote",Regular local school district,1371,5,11514,1044,0.539814,19858000,5177000,8404000,6277000,2465000,18923000,16802000,7935000,7762000,1063000,1762000,845000,800000,1656000,840000,796000,0,1105000,1103000,0,2000,14000,14000,0,0,45000,479000,380000,15000,66000,9000,0,9000,48000,0,8914000,4722000,4188000,141,69,65,67
2015,2201080,City of Monroe School District,Louisiana,65,Monroe,"City, small",Regular local school district,8394,52,49872,3951,0.4258,113164000,18941000,47933000,46290000,15038000,117431000,104053000,60355000,37102000,5840000,4712000,2599000,4991000,9349000,4017000,5594000,0,6596000,6393000,0,203000,146000,0,146000,0,1397000,1853000,1405000,167000,10877000,8653000,0,34000,2190000,0,58392000,38465000,26325000,459,79,79,79
2015,2201110,Morehouse Parish,Louisiana,34,Bastrop,"Town, distant",Regular local school district,4212,27,26395,2129,0.46434,52774000,10392000,29170000,13212000,5251000,52235000,49598000,28125000,18205000,2485000,3097000,1367000,2166000,3872000,3367000,1851000,0,3268000,3214000,0,54000,15000,0,15000,0,332000,858000,1521000,0,1403000,889000,236000,11000,267000,0,24495000,15779000,13736000,292,68,68,68
2015,2201140,Natchitoches Parish,Louisiana,35,Natchitoches,"Rural, distant",Regular local school district,6444,30,39179,2344,0.352853,69184000,10883000,34259000,24042000,8544000,73448000,70781000,42434000,24044000,3395000,3512000,1459000,3923000,5738000,4761000,1256000,0,4303000,4243000,0,60000,2000,2000,0,0,60000,1319000,1372000,35000,2180000,2011000,0,35000,134000,0,36341000,25585000,17962000,425,81,81,81
2015,2201170,Orleans Parish,Louisiana,36,New Orleans,"City, large",Regular local school district,14795,883,389617,19785,0.355513,523356000,102276000,71553000,349527000,158311000,416652000,196632000,93333000,95525000,12416000,10549000,16735000,15160000,20141000,8294000,12230000,0,7774000,6309000,4000,1461000,5000,5000,0,0,1606000,2768000,4299000,457000,50570000,46729000,1061000,1986000,794000,0,92979000,56370000,35186000,1286,88,88,88
2015,2201200,Ouachita Parish,Louisiana,37,Monroe,"Suburb, midsize",Regular local school district,19580,214,106889,4753,0.242698,226017000,21226000,124729000,80062000,26855000,237531000,201610000,106851000,81893000,12802000,15697000,1970000,13804000,20670000,11250000,5700000,0,12866000,12494000,0,372000,28000,28000,0,0,1191000,4383000,2643000,217000,28534000,25836000,524000,222000,1952000,0,119813000,70430000,54998000,1387,83,83,83
2015,2201230,Plaquemines Parish,Louisiana,38,Belle Chasse,"Suburb, large",Regular local school district,4032,157,23495,763,0.167582,82737000,17357000,11314000,54066000,25233000,93838000,71712000,33331000,35320000,5152000,4079000,5268000,3011000,10683000,3626000,3501000,0,3061000,3061000,0,0,243000,243000,0,0,152000,1760000,1367000,349000,21210000,17850000,577000,648000,2135000,0,36859000,21128000,17174000,286,86,86,86
2015,2201260,Pointe Coupee Parish,Louisiana,39,New Roads,"Rural, fringe",Regular local school district,2924,29,22251,1020,0.276873,34977000,7412000,12707000,14858000,7577000,34494000,32951000,17092000,13855000,1611000,1230000,1219000,1808000,2743000,3995000,1249000,0,2004000,2002000,0,2000,86000,0,86000,0,139000,597000,690000,9000,1071000,913000,41000,0,117000,0,15522000,10495000,8373000,157,74,70,72
2015,2201290,Rapides Parish,Louisiana,40,Alexandria,"City, small",Regular local school district,23820,539,132141,6914,0.286864,244418000,29467000,135703000,79248000,35892000,241225000,228076000,133856000,78278000,11628000,12396000,4399000,14106000,20815000,11264000,3670000,0,15942000,15900000,0,42000,211000,167000,44000,0,539000,6176000,4312000,291000,9817000,7319000,2000,209000,2287000,0,125471000,84217000,67393000,1539,77,77,77
2015,2201320,Red River Parish,Louisiana,41,Coushatta,"Rural, remote",Regular local school district,1456,Missing/not reported,8593,542,0.364492,22382000,2710000,5103000,14569000,10310000,21795000,21337000,11881000,8107000,1185000,1069000,1026000,1667000,1514000,1257000,389000,0,1349000,1349000,0,0,0,0,0,0,41000,352000,411000,0,269000,0,0,0,269000,0,12452000,7817000,5297000,106,79,75,77
2015,2201350,Richland Parish,Louisiana,42,Rayville,"Rural, distant",Regular local school district,3091,8,20523,1296,0.355069,35324000,5460000,17136000,12728000,5225000,34178000,32926000,18235000,11896000,1172000,1224000,847000,2629000,3072000,1764000,1188000,0,2795000,2766000,0,29000,10000,10000,0,0,39000,916000,214000,6000,667000,254000,10000,45000,358000,0,17939000,11013000,9343000,200,84,80,82
2015,2201380,Sabine Parish,Louisiana,43,Many,"Rural, distant",Regular local school district,4391,10,24186,1047,0.244056,52435000,8922000,27329000,16184000,6633000,56177000,45618000,25660000,16896000,2074000,3537000,961000,2368000,4005000,2787000,1164000,0,3062000,3049000,7000,6000,268000,45000,223000,0,402000,833000,904000,10000,9126000,8486000,0,34000,606000,0,24217000,15602000,12960000,271,92,92,92
2015,2201410,St. Bernard Parish,Louisiana,44,Chalmette,"Suburb, large",Regular local school district,7520,310,45408,2614,0.300875,99280000,19585000,41364000,38331000,13037000,96071000,82812000,44778000,33687000,4445000,3896000,4427000,3709000,12309000,3617000,1284000,0,4347000,4346000,0,1000,257000,8000,249000,0,134000,3752000,832000,0,12552000,11231000,0,213000,1108000,0,39663000,26099000,22333000,435,86,86,86
2015,2201440,St. Charles Parish,Louisiana,45,Luling,"Suburb, large",Regular local school district,9494,166,52812,1588,0.157634,160420000,10394000,30262000,119764000,68993000,175344000,149882000,84531000,58582000,7858000,7548000,3699000,9860000,15282000,9789000,4546000,0,6769000,6638000,0,131000,523000,106000,417000,0,510000,2928000,477000,2273000,21668000,16174000,995000,2642000,1857000,0,84032000,51982000,43587000,775,87,87,87
2015,2201470,St. Helena Parish,Louisiana,46,Greensburg,"Rural, distant",Regular local school district,1152,3,10567,555,0.318052,14590000,2390000,8295000,3905000,2220000,14674000,12197000,5873000,5351000,757000,1077000,558000,373000,991000,1054000,541000,0,973000,973000,0,0,9000,9000,0,0,21000,228000,219000,0,2170000,2133000,0,17000,20000,0,6208000,3553000,3063000,68,74,70,72
2015,2201500,St. James Parish,Louisiana,47,Lutcher,"Town, fringe",Regular local school district,3784,24,21567,937,0.25393,68728000,7213000,12766000,48749000,25329000,74009000,62001000,32008000,26687000,4210000,3098000,2812000,3958000,5798000,3900000,2911000,0,3306000,3303000,0,3000,15000,15000,0,0,221000,1182000,2060000,37000,10778000,7621000,1616000,52000,1489000,0,31048000,20264000,15420000,267,83,83,83
2015,2201530,St. John the Baptist Parish,Louisiana,48,Reserve,"Suburb, large",Regular local school district,5998,138,43626,2316,0.287345,100939000,14831000,28728000,57380000,16911000,90419000,76407000,42321000,30262000,5059000,1501000,1861000,5152000,10929000,4241000,1519000,0,3824000,3812000,0,12000,0,0,0,0,731000,1586000,764000,258000,11004000,0,10646000,72000,286000,0,39445000,25427000,20436000,387,74,74,74
2015,2201560,St. Landry Parish,Louisiana,49,Opelousas,"Town, fringe",Regular local school district,14320,133,83848,5793,0.360373,140768000,21955000,80418000,38395000,12144000,143337000,137874000,83720000,44128000,6213000,4777000,3708000,8455000,9556000,8964000,2455000,0,10026000,10026000,0,0,23000,4000,19000,0,1533000,2138000,1207000,258000,3755000,1940000,0,59000,1756000,0,75196000,51791000,43929000,953,67,67,67
2015,2201590,St. Martin Parish,Louisiana,50,St. Martinville,"Town, fringe",Regular local school district,8372,123,53835,2616,0.266585,88716000,11179000,47512000,30025000,12524000,94846000,80806000,45203000,29810000,5300000,3406000,1901000,4725000,7797000,4800000,1881000,0,5793000,5789000,0,4000,85000,26000,59000,0,392000,1472000,779000,155000,10864000,8120000,14000,109000,2621000,0,46330000,29255000,21845000,596,82,82,82
2015,2201620,St. Mary Parish,Louisiana,51,Centerville,"Town, distant",Regular local school district,9122,594,52810,2420,0.260103,97458000,10663000,45863000,40932000,22394000,106045000,96718000,52793000,37261000,5541000,5532000,2174000,6145000,11917000,3883000,2069000,0,6664000,6560000,0,104000,77000,25000,52000,0,321000,2348000,1403000,15000,7607000,6873000,249000,86000,399000,0,55263000,35508000,23215000,679,85,85,85
2015,2201650,St. Tammany Parish,Louisiana,52,Covington,"Suburb, small",Regular local school district,38069,927,250088,7117,0.154151,507650000,36432000,222872000,248346000,123367000,503567000,442612000,262831000,156832000,26539000,14880000,12853000,23451000,37149000,31845000,10115000,0,22949000,22926000,0,23000,1390000,1390000,0,0,2755000,7256000,1751000,11000,48200000,43285000,558000,165000,4192000,0,248650000,163412000,138868000,2635,83,83,83
2015,2201680,Tangipahoa Parish,Louisiana,53,Amite,"Suburb, small",Regular local school district,19596,442,128755,7481,0.331987,193718000,26071000,111251000,56396000,7384000,191495000,183593000,105509000,67129000,11497000,9482000,2010000,9638000,16354000,13903000,4245000,0,10955000,10952000,0,3000,220000,220000,0,0,738000,3014000,3861000,53000,6628000,3400000,397000,593000,2238000,0,104005000,68110000,51606000,1411,71,71,71
2015,2201710,Tensas Parish,Louisiana,54,St. Joseph,"Rural, remote",Regular local school district,604,3,4740,419,0.464009,9059000,1642000,4382000,3035000,2000000,9055000,8876000,4400000,3922000,781000,527000,405000,493000,764000,572000,380000,0,554000,554000,0,0,0,0,0,0,14000,195000,87000,0,36000,10000,0,0,26000,0,4421000,2463000,2496000,39,89,80,84
2015,2201740,Terrebonne Parish,Louisiana,55,Houma,"Suburb, midsize",Regular local school district,18219,622,113972,4846,0.229201,194679000,25339000,89875000,79465000,8350000,188653000,184075000,107651000,65041000,11209000,10762000,4641000,10128000,14244000,10169000,3888000,0,11383000,11383000,0,0,736000,0,736000,0,1894000,2759000,2538000,122000,3096000,996000,1732000,26000,342000,0,97401000,63867000,59370000,1192,76,76,76
2015,2201770,Union Parish,Louisiana,56,Farmerville,"Rural, fringe",Regular local school district,2164,139,22477,1229,0.329933,32764000,5052000,12985000,14727000,5390000,43291000,26593000,13194000,11524000,1614000,1680000,1285000,1607000,1701000,2997000,640000,0,1875000,1875000,0,0,15000,15000,0,0,21000,338000,493000,42000,11903000,11459000,0,306000,138000,0,13955000,7834000,7206000,159,84,80,82
2015,2201800,Vermilion Parish,Louisiana,57,Abbeville,"Town, fringe",Regular local school district,9654,270,59875,2482,0.213432,93296000,11691000,50080000,31525000,14214000,95412000,91687000,52902000,33617000,5498000,5140000,3189000,5154000,8047000,4517000,2072000,0,5168000,5167000,0,1000,81000,81000,0,0,596000,2179000,1372000,0,2596000,2027000,0,39000,530000,0,53134000,34540000,24479000,554,91,91,91
2015,2201830,Vernon Parish,Louisiana,58,Leesville,"Town, remote",Regular local school district,9207,119,50803,1977,0.230823,103219000,25214000,56555000,21450000,7563000,102074000,92088000,52587000,32982000,4531000,4042000,1868000,6196000,8185000,6324000,1836000,0,6519000,6503000,11000,5000,44000,44000,0,0,268000,1751000,718000,0,8818000,8591000,44000,5000,178000,0,52350000,33605000,26348000,492,89,89,89
2015,2201860,Washington Parish,Louisiana,59,Franklinton,"Rural, distant",Regular local school district,5311,56,34346,1806,0.296698,55706000,8415000,37505000,9786000,3163000,54647000,53132000,27954000,21167000,3059000,4093000,1217000,3995000,4363000,3928000,512000,0,4011000,4010000,0,1000,242000,21000,221000,0,314000,834000,516000,114000,673000,240000,163000,20000,250000,0,27994000,17171000,15648000,394,79,79,79
2015,2201890,Webster Parish,Louisiana,60,Minden,"Town, distant",Regular local school district,6350,41,40021,2366,0.355843,71392000,7904000,37899000,25589000,11193000,66150000,62688000,36268000,21284000,3358000,2937000,1374000,3371000,5585000,3750000,909000,0,5136000,5005000,0,131000,26000,20000,6000,0,317000,1589000,340000,0,971000,473000,0,21000,477000,0,34098000,21970000,18422000,429,81,81,81
2015,2201920,West Baton Rouge Parish,Louisiana,61,Port Allen,"Suburb, large",Regular local school district,3832,81,25490,923,0.206951,52627000,7158000,14679000,30790000,12715000,55237000,53964000,31887000,19339000,2914000,3181000,1354000,3092000,4497000,3093000,1208000,0,2738000,2737000,1000,0,0,0,0,0,46000,855000,1457000,15000,621000,259000,0,185000,177000,0,28415000,20003000,13130000,272,78,78,78
2015,2201950,West Carroll Parish,Louisiana,62,Oak Grove,"Rural, remote",Regular local school district,2100,26,11293,599,0.298902,21891000,3036000,13878000,4977000,1590000,21231000,21174000,12162000,7485000,1181000,1141000,516000,1109000,1656000,1443000,439000,0,1527000,1527000,0,0,10000,10000,0,0,156000,321000,311000,0,0,0,0,0,0,0,11246000,7238000,6570000,108,94,90,92
2015,2201980,West Feliciana Parish,Louisiana,63,St. Francisville,"Rural, distant",Regular local school district,2117,14,15385,367,0.195213,30563000,3511000,10474000,16578000,9642000,29050000,28190000,14997000,11991000,1307000,1682000,734000,1826000,2976000,1734000,1732000,0,1202000,1202000,0,0,144000,23000,121000,0,80000,590000,411000,541000,632000,2000,0,0,630000,0,16105000,9969000,6781000,139,84,80,82
2015,2202010,Winn Parish,Louisiana,64,Winnfield,"Rural, distant",Regular local school district,2411,4,14568,665,0.282378,27441000,3519000,16609000,7313000,2755000,25948000,25157000,13926000,9334000,1224000,1775000,645000,1655000,2282000,1364000,389000,0,1897000,1896000,0,1000,220000,19000,201000,0,58000,542000,317000,118000,279000,0,0,121000,158000,0,13577000,8528000,7586000,174,84,80,82
